"","Date","UserIDs_in","FileName","Obs_in","HHMMSS_in","FTime_in","EBal._in","Photo_out","Cond_out","Ci_out","Trmmol_out","VpdL_out","CTleaf_out","Area_in","BLC_1_out","StmRat_in","BLCond_out","Tair_in","Tleaf_in","TBlk_in","CO2R_in","CO2S_in","H2OR_in","H2OS_in","RH_R_in","RH_S_in","Flow_in","PARi_in","PARo_in","Press_in","CsMch_in","HsMch_in","CsMchSD_in","HsMchSD_in","CrMchSD_in","HrMchSD_in","StableF_in","BLCslope_in","BLCoffst_in","f_parin_in","f_parout_in","alphaK_in","Status_in","fda_out","Trans_out","Tair_K_out","Twall_K_out","R.W.m2._out","Tl.Ta_out","SVTleaf_out","h2o_i_out","h20diff_out","CTair_out","SVTair_out","CndTotal_out","vp_kPa_out","VpdA_out","CndCO2_out","Ci_Pa_out","Ci.Ca_out","RHsfc_out","C2sfc_out","AHs.Cs_out","Unit","LS","Ad.Time","Config","OtherComments","DateTime","Time","hr","mi","se","Seconds","Time.pos","CO2_Mixer_setting","Tblock_setting","Flow_setting","Lamp_setting","LogRemarks1","Remark.catch","LicorModel","Unknown","Sys_time_s","Sys_elapsed_s","Sys_date_NA","GasEx_TIME_s","GasEx_Ca_µmol.mol.U.207B.¹","GasEx_gsw_mol.m.U.207B.².s.U.207B.¹","GasEx_gbw_mol.m.U.207B.².s.U.207B.¹","GasEx_gtw_mol.m.U.207B.².s.U.207B.¹","GasEx_gtc_mol.m.U.207B.².s.U.207B.¹","GasEx_Rabs_W.m.U.207B.²","GasEx_TleafEB_.C","GasEx_SVPleaf_kPa","GasEx_SVPcham_kPa","GasEx_VPDleaf_kPa","GasEx_LatHFlux_W.m.U.207B.²","GasEx_SenHFlux_W.m.U.207B.²","GasEx_NetTherm_W.m.U.207B.²","GasEx_EBSum_W.m.U.207B.²","GasEx_blfa_1_NA","GasEx_blfa_2_NA","GasEx_blfa_3_NA","Leak_Leak_µmol.s.U.207B.¹","Leak_LeakPct_.","Leak_CorrFact_NA","Leak_CorrFactPct_.","Leak_Fan_µmol.s.U.207B.¹","LeafQ_Qabs_µmol.m.U.207B.².s.U.207B.¹","LeafQ_alpha_NA","LeafQ_convert_J.µmol","Const_Geometry_NA","Meas_TIME_s","Meas_.U.0394.Pcham_kPa","Meas_Tleaf2_.C","Meas_Fan_speed_rpm","Meas_Qamb_in_µmol.m.U.207B.².s.U.207B.¹","Meas_Qamb_out_µmol.m.U.207B.².s.U.207B.¹","Match_time_secs","Match_hhmmss_NA","Match_count_NA","Match_co2_adj_µmol.mol","Match_h2o_adj_mmol.mol","Match_co2_at_µmol.mol","Match_h2o_at_mmol.mol","Match_co2_cv_.","Match_h2o_cv_.","Stability_.U.0394.CO2.MN_µmol.mol.U.207B.¹","Stability_.U.0394.CO2.SLP_µmol.mol.U.207B.¹.min.U.207B.¹","Stability_.U.0394.CO2.SD_µmol.mol.U.207B.¹","Stability_.U.0394.CO2.OK_NA","Stability_.U.0394.H2O.MN_mmol.mol.U.207B.¹","Stability_.U.0394.H2O.SLP_mmol.mol.U.207B.¹.min.U.207B.¹","Stability_.U.0394.H2O.SD_mmol.mol.U.207B.¹","Stability_.U.0394.H2O.OK_NA","Stability_Stable_NA","Stability_Total_NA","Stability_State_NA","Status_MatchValveR_.","Status_MatchValveS_.","Status_MatchCO2_µmol.mol","Status_MatchH2O_mmol.mol","Status_DIAG_NA","Status_Flow_s_µmol.s.U.207B.¹","Status_Flow_r_µmol.s.U.207B.¹","Status_Txchg_.C","Status_Tirga_.C","Status_Tchopper_.C","Status_Ts_.C","Status_CO2_._.","Status_Desiccant_._.","Status_Humidifier_._.","Status_CO2_r_sp_µmol.mol.U.207B.¹","Status_H2O_r_sp_mmol.mol.U.207B.¹","Status_SS_s_.","Status_SS_r_.","Meas_Offset_.C","Meas_Offset2_.C","Treatment.x","KEEP","MyTemp","Leaf.age","Treatment.y","Mass","X"
"1022","7/19/2020","9c","07-19-2020 wetfert rvt 6800.3.csv",155,"12:11:50",NA,NA,-4.592109927,42.21502514,1453.866108,0.00039535,1.828523972,40.82614516,5.16,NA,0.5,NA,40.77185484,40.82614516,41.6403,409.9704194,413.7789032,17.58873548,17.92263871,NA,23.67060108,600.0071613,-0.040915857,NA,101.9231613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.327993,3.513630338,NA,NA,NA,NA,NA,NA,NA,NA,"Jul 19 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.3",158,1595088710,15123.9,"20200718 12:11:50",1595088701,413.7789032,0.006503507,2.773160052,0.006495045,0.004060163,-0.00781902,40.66472479,7.747183672,7.724873423,5.9186597,-17.43493115,-8.116761799,-0.722892539,-26.2824045,-0.001225686,0.023673076,2.683641591,0,0,1,0,51531.08867,-0.02004877,0.49,0.39,"0: Broadleaf",1595088701,0.099983945,40.97688065,10000.5029,-0.040915857,0.00191117,1595088674,"12:11:14",27,-2.989,0.01,410,18,0.33,0.19,3.81285122,-0.011466063,0.019855085,1,0.333737341,-0.004578815,0.001796563,1,2,2,"2-Feb",100,100,-2.989,0.01,2,619.372,291.538,42.9983,42.0043,29.9995,41.6126,19.6739,62.1542,0,410,17.5,98.4946,98.3493,0,0,"c","Y",40,"new","c",0.2097,""
"1023","7/19/2020","9c","07-19-2020 WetFert RvT 6400.a.csv",125,"11:31:53",16154.00001,1,-3.242681763,0.004901437,1438.598028,0.123278483,2.450789202,34.59730781,11.83,2,0.5,3.6,34.99496078,34.60112762,35.07551956,409.9065552,416.2038879,30.00654411,30.24244499,53.99372101,54.41901398,599.5227051,0.103097305,0.108523481,101.6068268,2.690150738,-0.346944541,0.036087029,0.00235323,0.016146159,0.000737267,1,0,2,0,1,0.189999998,111115,0.506781664,0.000123278,307.7511276,308.1449608,0.020619461,-0.003819818,5.523628071,54.36276524,24.12032025,34.60112762,5.524800004,0.004894773,3.07283887,2.451961134,0.003059831,146.1713806,3.456474265,53.73395991,417.4198936,-0.004174265,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jul 19 2020 07:03:04"")1:2","Jul 19 2020","11:31:53",11,31,53,41513,"11:31:53","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 35.00 C","Flow: Fixed -> 600 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Flow: Fixed -> 600 umol/s","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","Y",35,"new","c",0.2097,""
"1024","7/19/2020","9c","07-19-2020 wetfert rvt 6800.3.csv",157,"12:17:59",NA,NA,-4.383475086,42.68220283,1612.439766,0.000322901,1.856050097,40.55592258,11.83,NA,0.5,NA,40.44783548,40.55592258,41.2477,410.0003548,418.3782258,17.56813871,18.19331935,NA,24.44463259,599.8939355,-0.053016768,NA,101.9196452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.4982384,3.854024101,NA,NA,NA,NA,NA,NA,NA,NA,"Jul 19 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.3",160,1595089079,15492.9,"20200718 12:17:59",1595089071,418.3782258,0.005439395,2.791240054,0.005433513,0.003396474,-0.010131504,40.36081327,7.636687552,7.592873774,5.780637455,-14.23993011,-16.26509049,-1.435129066,-31.95028117,-0.001225057,0.02366094,2.682776537,0,0,1,0,51558.91975,-0.025978216,0.49,0.39,"0: Broadleaf",1595089071,0.09857709,40.64698387,9995.720968,-0.053016768,0.00191117,1595089058,"12:17:38",28,-3.072,0.014,410,18,0.27,0.13,6.79765479,21.79416324,2.917836406,0,0.50223353,1.770225499,0.219830824,0,0,2,"0/2",100,100,-3.072,0.014,2,618.705,291.013,42.9985,41.5434,29.9995,41.2233,19.6889,63.2408,0,410,17.5,98.5979,98.4508,0,0,"c","Y",40,"new","c",0.2097,""
"1025","7/19/2020","9c","07-19-2020 WetFert RvT 6400.a.csv",120,"11:31:28",16128.50001,1,-3.276272102,0.005055318,1417.381796,0.1272803,2.453276761,34.61921321,11.83,2,0.5,3.6,35.01018524,34.62543869,35.08277512,409.8158875,416.1760559,30.0407505,30.28429222,54.00932693,54.44752121,599.5383911,0.104468323,0.109966658,101.6063004,2.690150738,-0.346944541,0.036087029,0.00235323,0.016146159,0.000737267,1,0,2,0,1,0.189999998,111115,0.506794924,0.00012728,307.7754387,308.1601852,0.020893665,-0.006225481,5.530351652,54.42921977,24.14492755,34.62543869,5.532263781,0.005048229,3.077074891,2.455188889,0.003155779,144.0149205,3.405726436,53.74266417,417.4046579,-0.004218343,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jul 19 2020 07:03:04"")1:2","Jul 19 2020","11:31:28",11,31,28,41488,"11:31:28","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 35.00 C","Flow: Fixed -> 600 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","CO2 Mixer: CO2R -> 410 uml","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","Y",35,"new","c",0.2097,""
"1026","7/19/2020","9c","07-19-2020 wetfert rvt 6800.1.csv",61,"9:35:04",NA,NA,-0.96113496,41.9843798,427.3062533,0.000636355,1.352602396,19.46511,11.83,NA,0.5,NA,19.70167097,999.9,23.6032,409.9964839,411.3753226,12.01519355,13.25319677,NA,58.71662387,600.0236774,0,NA,101.8585806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.61026791,1.038726024,NA,NA,NA,NA,NA,NA,NA,NA,"Jul 19 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",64,1595169304,5807.1,"20200719 09:35:04",1595169296,411.3753226,0.070903906,2,0.069536473,0.043580957,0,19.46511,2.270004229,2.303610642,0.917401833,-28.06327043,25.5069497,2.553223385,-0.003097351,0,0,2,22,4,1,0,55173.8618,0,0.49,0.39,"0: Broadleaf",1595169296,0.199995774,999.9,9994.516129,0,0.282605,1595169118,"9:31:57",12,-0.527,-0.093,410,12,1.01,0.12,1.378756,-0.006294396,0.054963492,1,1.2531346,-0.174946631,0.021163948,0,1,2,"2-Jan",100,100,-0.527,-0.093,2,594.19,397.422,19.9993,23.5402,30.0004,23.5538,19.702,35.3937,0,410,12,99.1555,107.04,NA,NA,"c","Y",20,"new","c",0.2097,""
"1027","7/19/2020","9c","07-19-2020 wetfert rvt 6800.1.csv",4,"7:58:32",NA,NA,-0.637024818,41.85265732,412.58741,0.000819437,1.381278514,15.48172901,11.83,NA,0.5,NA,15.78745161,999.9,22.6901,409.7751613,410.368129,11.94980645,13.54352903,NA,76.73444792,600.0194194,0,NA,101.7880968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.07899752,1.005408025,NA,NA,NA,NA,NA,NA,NA,NA,"Jul 19 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",7,1595163512,15,"20200719 07:58:32",1595163503,410.368129,0.227840513,2,0.214340485,0.135109019,0,15.48172901,1.765170563,1.800076174,0.383892049,-36.13715439,32.96423413,3.16788533,-0.005034926,0,0,2,21,3,1,0,55889.0462,0,0.49,0.39,"0: Broadleaf",1595163503,0.199982613,999.9,9995.645161,0,0.282605,1595163465,"7:57:44",2,-0.356,-0.106,409,12,0.59,0.11,0.54192932,0.687889812,0.110296785,0,1.6149772,-0.308389406,0.039622069,0,0,2,"0/2",100,100,-0.356,-0.106,2,595.75,390.831,15.0003,22.2442,29.9991,22.6478,19.6465,32.506,0,410,12,99.1016,107.305,NA,NA,"c","Y",15,"new","c",0.2097,""
"1028","7/19/2020","9c","07-19-2020 wetfert rvt 6800.3.csv",151,"12:11:30",NA,NA,-3.62723592,42.13536436,1454.796067,0.000313441,1.819030264,40.88276452,5.16,NA,0.5,NA,40.82284516,40.88276452,41.6602,410.0029355,413.0109355,17.56539355,17.83013871,NA,23.48400638,600.0183226,-0.026508415,NA,101.9230968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.418255,3.52241537,NA,NA,NA,NA,NA,NA,NA,NA,"Jul 19 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.3",154,1595088690,15103.9,"20200718 12:11:30",1595088682,413.0109355,0.005125729,2.774321982,0.005120473,0.003200767,-0.005065758,40.73795332,7.770510468,7.745825967,5.951480204,-13.82276193,-8.962092767,-0.798255329,-23.58817579,-0.001226487,0.023688562,2.684744964,0,0,1,0,51555.03655,-0.012989123,0.49,0.39,"0: Broadleaf",1595088682,0.09687591,41.02850323,10007.05097,-0.026508415,0.00191117,1595088674,"12:11:14",27,-2.989,0.01,410,18,0.33,0.19,2.178837979,16.34038908,1.788532676,0,0.190947942,1.459514802,0.158315478,0,0,2,"0/2",100,100,-2.989,0.01,2,618.727,291.443,42.9981,42.0226,29.9996,41.6334,19.6719,61.8784,0,410,17.5,98.4863,98.3426,0,0,"c","N",40,"new","c",0.2097,""
"1029","7/19/2020","9c","07-19-2020 wetfert rvt 6800.3.csv",152,"12:11:35",NA,NA,-4.611034814,42.21676332,1455.033033,0.000397802,1.826913077,40.86973871,5.16,NA,0.5,NA,40.81171613,40.86973871,41.6539,409.979871,413.8044194,17.57117742,17.90721613,NA,23.59972072,599.9019355,-0.042757996,NA,101.922871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.4440047,3.516233671,NA,NA,NA,NA,NA,NA,NA,NA,"Jul 19 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.3",155,1595088695,15108.9,"20200718 12:11:35",1595088687,413.8044194,0.006521621,2.773942007,0.006513115,0.00407146,-0.008171053,40.70395092,7.765138541,7.741248717,5.938225463,-17.54308386,-8.677205073,-0.772896963,-27.00135695,-0.001226225,0.023683497,2.684384141,0,0,1,0,51546.28905,-0.020951418,0.49,0.39,"0: Broadleaf",1595088687,0.098183787,41.01735161,10004.93355,-0.042757996,0.00191117,1595088674,"12:11:14",27,-2.989,0.01,410,18,0.33,0.19,3.115029295,10.05108688,1.3507231,0,0.273692592,0.885899944,0.118308922,0,0,2,"0/2",100,100,-2.989,0.01,2,619.036,291.543,42.9983,42.0183,29.9995,41.626,19.6716,61.8784,0,410,17.5,98.4885,98.3444,0,0,"c","Y",40,"new","c",0.2097,""
"1030","7/19/2020","9c","07-19-2020 wetfert rvt 6800.3.csv",154,"12:11:45",NA,NA,-4.593770568,42.21574222,1455.676245,0.000395283,1.827989049,40.84220323,5.16,NA,0.5,NA,40.786,40.84220323,41.6445,409.9763226,413.7862581,17.58356129,17.91740968,NA,23.64589962,600.0068387,-0.050764423,NA,101.9230645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.5125519,3.517942457,NA,NA,NA,NA,NA,NA,NA,NA,"Jul 19 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.3",157,1595088705,15118.9,"20200718 12:11:45",1595088696,413.7862581,0.006494342,2.77258855,0.006485903,0.004054447,-0.009701081,40.67885751,7.753793316,7.730680914,5.925804267,-17.43196553,-8.401021796,-0.748471491,-26.5911599,-0.001225291,0.023665462,2.683098882,0,0,1,0,51512.86673,-0.024874567,0.49,0.39,"0: Broadleaf",1595088696,0.100000284,40.9906129,9997.295806,-0.050764423,0.00191117,1595088674,"12:11:14",27,-2.989,0.01,410,18,0.33,0.19,3.811898293,-0.071588362,0.030170649,1,0.335004927,-0.025422836,0.002767969,1,2,2,"2-Feb",100,100,-2.989,0.01,2,619.388,291.605,42.9982,42.0097,29.9995,41.6168,19.6738,61.8784,0,410,17.5,98.4925,98.349,0,0,"c","Y",40,"new","c",0.2097,""
"1031","7/19/2020","9c","07-19-2020 WetFert RvT 6400.a.csv",124,"11:31:48",16149.00001,1,-3.237227261,0.004942848,1428.154926,0.124362475,2.451612655,34.60257005,11.83,2,0.5,3.6,34.99710846,34.60717392,35.07272339,409.9136353,416.1993408,30.01238823,30.2503624,53.99658966,54.42557526,599.5203247,0.114493147,0.120519102,101.6063843,2.690150738,-0.346944541,0.036087029,0.00235323,0.016146159,0.000737267,1,0,2,0,1,0.189999998,111115,0.506779652,0.000124362,307.7571739,308.1471085,0.022898629,-0.004603867,5.525242601,54.37889204,24.12852964,34.60717392,5.526655467,0.004936071,3.073629946,2.453025521,0.003085652,145.1096582,3.431420441,53.73188936,417.413301,-0.004167149,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jul 19 2020 07:03:04"")1:2","Jul 19 2020","11:31:48",11,31,48,41508,"11:31:48","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 35.00 C","Flow: Fixed -> 600 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Coolers: Tblock -> 35.00 C","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","Y",35,"new","c",0.2097,""
"1032","7/19/2020","9c","07-19-2020 WetFert RvT 6400.a.csv",80,"10:20:44",11884.50001,1,-1.848275884,0.025150586,522.6374669,0.302894064,1.195817888,27.08863137,11.83,2,0.5,3.6,27.24591827,27.19530678,27.01138115,410.025116,413.4252014,23.05717659,23.64074516,64.51039886,66.15106201,599.5056152,0.094874293,0.099867679,101.6049042,0.820073068,-0.108632006,0.021251537,0.00724029,0.026956359,0.007006508,0.666666687,0,2,0,1,0.189999998,111115,0.506767218,0.000302894,300.3453068,300.3959183,0.018974859,-0.106675411,3.597833535,35.41003817,11.76929301,27.19530678,3.620421829,0.024976096,2.402015647,1.218406182,0.015625644,53.10252974,1.264164509,65.98924659,414.1183049,-0.002945205,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jul 19 2020 07:03:04"")1:2","Jul 19 2020","10:20:44",10,20,44,37244,"10:20:44","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 27.00 C","Flow: Fixed -> 600 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","CO2 Mixer: CO2R -> 410 uml","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","Y",27,"new","c",0.2097,""
"1033","7/19/2020","9c","07-19-2020 wetfert rvt 6800.1.csv",3,"7:58:27",NA,NA,-0.625292041,41.84829384,412.3570686,0.000835192,1.383258533,15.47929062,11.83,NA,0.5,NA,15.79089032,999.9,22.7019,409.7663871,410.3235484,11.93855161,13.56288387,NA,76.8275415,600.0196774,0,NA,101.7885484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.05568958,1.004955895,NA,NA,NA,NA,NA,NA,NA,NA,"Jul 19 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.1",6,1595163507,10,"20200719 07:58:27",1595163499,410.3235484,0.233963162,2,0.219752107,0.138549884,0,15.47929062,1.764894569,1.800472208,0.381636036,-36.83195762,33.59792676,3.228800443,-0.00523042,0,0,2,21,3,1,0,55888.62868,0,0.49,0.39,"0: Broadleaf",1595163499,0.199977516,999.9,9995.645161,0,0.282605,1595163465,"7:57:44",2,-0.356,-0.106,409,12,0.59,0.11,0.4701068,0.916524855,0.129507089,0,1.6403576,-0.197403347,0.024301464,0,0,2,"0/2",100,100,-0.356,-0.106,2,595.753,390.596,14.9998,22.2566,29.9993,22.66,19.6396,32.506,0,410,12,99.099,107.303,NA,NA,"c","Y",15,"new","c",0.2097,""
"1034","7/19/2020","9c","07-19-2020 WetFert RvT 6400.a.csv",82,"10:20:54",11895.00001,1,-1.845804259,0.022552543,535.8587245,0.272560227,1.199175511,27.09162134,11.83,2,0.5,3.6,27.23208809,27.18773842,27.00697708,410.0123596,413.432312,23.0887661,23.61390686,64.64620972,66.12968445,599.5053711,0.081144936,0.085415728,101.6049347,0.820073068,-0.108632006,0.021251537,0.00724029,0.026956359,0.007006508,1,0,2,0,1,0.189999998,111115,0.506767012,0.00027256,300.3377384,300.3820881,0.016228988,-0.096117082,3.598464976,35.4162422,11.80233534,27.18773842,3.618815175,0.02241214,2.399289464,1.219525711,0.014020134,54.44589071,1.296122023,65.87564239,414.1244886,-0.002936159,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jul 19 2020 07:03:04"")1:2","Jul 19 2020","10:20:54",10,20,54,37254,"10:20:54","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 27.00 C","Flow: Fixed -> 600 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Flow: Fixed -> 600 umol/s","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","Y",27,"new","c",0.2097,""
"1035","7/19/2020","9c","07-19-2020 WetFert RvT 6400.a.csv",81,"10:20:49",11889.50001,1,-1.833391462,0.023901813,527.7263362,0.288306958,1.197291357,27.0892535,11.83,2,0.5,3.6,27.23830223,27.19085503,26.99915314,410.0513611,413.4339905,23.07205391,23.62752914,64.57614136,66.1434021,599.5020752,0.09523274,0.100244991,101.6049347,0.820073068,-0.108632006,0.021251537,0.00724029,0.026956359,0.007006508,0.666666687,0,2,0,1,0.189999998,111115,0.506764226,0.000288307,300.340855,300.3883022,0.019046548,-0.101601528,3.597964913,35.41132056,11.78379141,27.19085503,3.619476711,0.023744166,2.400673556,1.218803155,0.014854187,53.61959992,1.276446418,65.937058,414.1215123,-0.002919154,"Unit=PSC-4903","LightSource=Sun+Sky10.18999999761581421","A/D AvgTime=4","A/D AvgTime=4","c(""OPEN 6.3.4"", ""Sun Jul 19 2020 07:03:04"")1:2","Jul 19 2020","10:20:49",10,20,49,37249,"10:20:49","CO2 Mixer: CO2R -> 410 uml","Coolers: Tblock -> 27.00 C","Flow: Fixed -> 600 umol/s",NA,"Launched AutoProg /User/Configs/AutoProgs/AutoLog2","Coolers: Tblock -> 27.00 C","6400.a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c","Y",27,"new","c",0.2097,""
"1036","7/19/2020","9c","07-19-2020 wetfert rvt 6800.3.csv",156,"12:11:55",NA,NA,-4.577641833,42.21473573,1400.305838,0.000414414,1.828805555,40.81645484,5.16,NA,0.5,NA,40.75818387,40.81645484,41.635,409.9878065,413.7770645,17.57543871,17.92544194,NA,23.69144915,600.0071935,-0.055482554,NA,101.9229032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142.8632613,3.384203616,NA,NA,NA,NA,NA,NA,NA,NA,"Jul 19 2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6800.3",159,1595088715,15128.9,"20200718 12:11:55",1595088706,413.7770645,0.006822579,2.772618009,0.006813266,0.004259127,-0.010602716,40.6458518,7.74319741,7.71926421,5.914391855,-18.27565419,-8.710191711,-0.775809428,-27.77225805,-0.001225312,0.023665855,2.683126857,0,0,1,0,51518.24974,-0.027186451,0.49,0.39,"0: Broadleaf",1595088706,0.099995942,40.96707097,9997.477419,-0.055482554,0.00191117,1595088674,"12:11:14",27,-2.989,0.01,410,18,0.33,0.19,3.788702683,-0.184301394,0.03753701,0,0.345144268,0.16948731,0.022638937,0,0,2,"0/2",100,100,-2.989,0.01,2,619.208,291.592,42.9982,41.9989,29.9995,41.6074,19.6745,62.1542,0,410,17.5,98.497,98.3527,0,0,"c","Y",40,"new","c",0.2097,""
