,date.c,UserIDs_in,Leaf,date,timepoint,vcmax,vcmax.se,jmax,jmax.se,vcmax.25,vcmax.se.25,jmax.25,jmax.se.25,treatment,fit.method,leafage,Jkeep,keep,Asat,gs,GS,GSKEEP,waterue,date.a,Co2s_in,Tleaf,Rd,gamstar,Apred,Fert.x,L,Kc,Ko,Km,PredictionA,X,X.1,intercept,CTleaf_out.slope,CTleaf2.slope,Treatment,Leaf.age,Date,rdref,q10,LMA_g.m2,a,b,c,MyTemp,R_calc,Fert.y,vcmax.25mass,jmax.25mass
52,6/21/2020,24p,24p,6/21/2020,T1,100.424954,4.145834,143.708849,3.429482,57.955221,2.39256,119.01696,2.840232,p,default,new,Y,Y,10.2233,0.1080231,108.0231,Y,0.094639943,0020-06-21,387.4358,34.55389,1.554323,54.98614,15.88651,pre,0.356479176,37.88392269,20.22393438,431.2605831,247.31,NA,NA,-2.249833671,0.121654426,-0.000702842,p,new,6/21/2020,1.422265273,2.375299109,213.511111,-2.249833671,0.121654426,-0.000702842,25,R.area,pre,271.4388995,557.4274774
53,6/21/2020,2p,2p,6/21/2020,T1,71.31927,5.526483,96.722541,2.8528446,41.158338,3.1893314,80.103787,2.362672,p,default,new,Y,Y,8.323485,0.08493959,84.93959,Y,0.097992997,0020-06-21,394.2514,32.4494,1.047646,54.98614,11.55511,pre,0.279670639,37.80190529,20.18636931,431.0573733,173.49,NA,NA,-1.85900817,0.177802234,-0.001307617,p,new,6/21/2020,5.863736744,3.077796287,229.445507,-1.85900817,0.177802234,-0.001307617,25,R.mass,pre,179.3817562,349.1190045
54,6/21/2020,2p,2p,6/21/2020,T1,71.31927,5.526483,96.722541,2.8528446,41.158338,3.1893314,80.103787,2.362672,p,default,new,Y,Y,8.323485,0.08493959,84.93959,Y,0.097992997,0020-06-21,394.2514,32.4494,1.047646,54.98614,11.55511,pre,0.279670639,37.80190529,20.18636931,431.0573733,173.49,NA,NA,-1.85900817,0.177802234,-0.001307617,p,new,6/21/2020,5.863736744,3.077796287,229.445507,-1.85900817,0.177802234,-0.001307617,20,R.mass,pre,179.3817562,349.1190045
55,6/21/2020,2p,2p,6/21/2020,T1,71.31927,5.526483,96.722541,2.8528446,41.158338,3.1893314,80.103787,2.362672,p,default,new,Y,Y,8.323485,0.08493959,84.93959,Y,0.097992997,0020-06-21,394.2514,32.4494,1.047646,54.98614,11.55511,pre,0.279670639,37.80190529,20.18636931,431.0573733,173.49,NA,NA,-3.331097889,0.177802234,-0.001307617,p,new,6/21/2020,1.34540805,3.077796287,229.445507,-3.331097889,0.177802234,-0.001307617,20,R.area,pre,179.3817562,349.1190045
56,6/21/2020,2p,2p,6/21/2020,T1,71.31927,5.526483,96.722541,2.8528446,41.158338,3.1893314,80.103787,2.362672,p,default,new,Y,Y,8.323485,0.08493959,84.93959,Y,0.097992997,0020-06-21,394.2514,32.4494,1.047646,54.98614,11.55511,pre,0.279670639,37.80190529,20.18636931,431.0573733,173.49,NA,NA,-3.331097889,0.177802234,-0.001307617,p,new,6/21/2020,1.34540805,3.077796287,229.445507,-3.331097889,0.177802234,-0.001307617,25,R.area,pre,179.3817562,349.1190045
57,6/21/2020,3n,3n,6/21/2020,T1,83.418312,4.2587098,128.946734,4.5345568,48.140694,2.4577013,106.791257,3.7554346,n,default,new,Y,Y,9.823145,0.1155142,115.5142,Y,0.08503842,0020-06-21,390.2297,33.20239,1.300182,54.98614,13.36469,pre,0.264992678,37.85058439,20.20866499,431.1780371,204.39,NA,NA,-2.834974999,0.183977873,-0.00182807,n,new,6/21/2020,1.86251574,2.523744639,193.181818,-2.834974999,0.183977873,-0.00182807,20,R.area,pre,249.1988868,552.8018015
58,6/21/2020,3n,3n,6/21/2020,T1,83.418312,4.2587098,128.946734,4.5345568,48.140694,2.4577013,106.791257,3.7554346,n,default,new,Y,Y,9.823145,0.1155142,115.5142,Y,0.08503842,0020-06-21,390.2297,33.20239,1.300182,54.98614,13.36469,pre,0.264992678,37.85058439,20.20866499,431.1780371,204.39,NA,NA,-2.834974999,0.183977873,-0.00182807,n,new,6/21/2020,1.86251574,2.523744639,193.181818,-2.834974999,0.183977873,-0.00182807,25,R.area,pre,249.1988868,552.8018015
59,6/21/2020,3n,3n,6/21/2020,T1,83.418312,4.2587098,128.946734,4.5345568,48.140694,2.4577013,106.791257,3.7554346,n,default,new,Y,Y,9.823145,0.1155142,115.5142,Y,0.08503842,0020-06-21,390.2297,33.20239,1.300182,54.98614,13.36469,pre,0.264992678,37.85058439,20.20866499,431.1780371,204.39,NA,NA,-1.190851528,0.183977873,-0.00182807,n,new,6/21/2020,9.64125796,2.523744639,193.181818,-1.190851528,0.183977873,-0.00182807,25,R.mass,pre,249.1988868,552.8018015
60,6/21/2020,3n,3n,6/21/2020,T1,83.418312,4.2587098,128.946734,4.5345568,48.140694,2.4577013,106.791257,3.7554346,n,default,new,Y,Y,9.823145,0.1155142,115.5142,Y,0.08503842,0020-06-21,390.2297,33.20239,1.300182,54.98614,13.36469,pre,0.264992678,37.85058439,20.20866499,431.1780371,204.39,NA,NA,-1.190851528,0.183977873,-0.00182807,n,new,6/21/2020,9.64125796,2.523744639,193.181818,-1.190851528,0.183977873,-0.00182807,20,R.mass,pre,249.1988868,552.8018015
61,6/21/2020,5n,5n,6/21/2020,T1,72.60622,4.8804443,102.768709,3.8899188,41.901031,2.8165026,85.111106,3.2215572,n,default,new,Y,Y,7.795394,0.08490676,84.90676,Y,0.091811229,0020-06-21,391.8686,33.68605,1.313179,54.98614,11.44334,pre,0.318783327,37.85286931,20.20971151,431.1836969,177.39,NA,NA,0.118621609,0.03773732,0.000902911,n,new,6/21/2020,5.085400453,2.290633762,225.622407,0.118621609,0.03773732,0.000902911,25,R.mass,pre,185.713075,377.2280738
62,6/21/2020,5n,5n,6/21/2020,T1,72.60622,4.8804443,102.768709,3.8899188,41.901031,2.8165026,85.111106,3.2215572,n,default,new,Y,Y,7.795394,0.08490676,84.90676,Y,0.091811229,0020-06-21,391.8686,33.68605,1.313179,54.98614,11.44334,pre,0.318783327,37.85286931,20.20971151,431.1836969,177.39,NA,NA,-1.370270834,0.03773732,0.000902911,n,new,6/21/2020,1.147380291,2.290633762,225.622407,-1.370270834,0.03773732,0.000902911,25,R.area,pre,185.713075,377.2280738
63,6/21/2020,5n,5n,6/21/2020,T1,72.60622,4.8804443,102.768709,3.8899188,41.901031,2.8165026,85.111106,3.2215572,n,default,new,Y,Y,7.795394,0.08490676,84.90676,Y,0.091811229,0020-06-21,391.8686,33.68605,1.313179,54.98614,11.44334,pre,0.318783327,37.85286931,20.20971151,431.1836969,177.39,NA,NA,0.118621609,0.03773732,0.000902911,n,new,6/21/2020,5.085400453,2.290633762,225.622407,0.118621609,0.03773732,0.000902911,20,R.mass,pre,185.713075,377.2280738
64,6/21/2020,5n,5n,6/21/2020,T1,72.60622,4.8804443,102.768709,3.8899188,41.901031,2.8165026,85.111106,3.2215572,n,default,new,Y,Y,7.795394,0.08490676,84.90676,Y,0.091811229,0020-06-21,391.8686,33.68605,1.313179,54.98614,11.44334,pre,0.318783327,37.85286931,20.20971151,431.1836969,177.39,NA,NA,-1.370270834,0.03773732,0.000902911,n,new,6/21/2020,1.147380291,2.290633762,225.622407,-1.370270834,0.03773732,0.000902911,20,R.area,pre,185.713075,377.2280738
65,6/21/2020,8p,8p,6/21/2020,T1,92.763048,5.6351634,105.824554,2.3763008,53.533538,3.2520515,87.641902,1.9680076,p,default,new,Y,Y,7.085844,0.05398358,53.98358,Y,0.131259246,0020-06-21,394.4295,33.86915,2.801928,54.98614,12.72088,pre,0.442975329,37.9576659,20.25770975,431.4429087,225.69,NA,NA,-2.35629423,0.137556705,-0.000994142,p,new,6/21/2020,1.586110189,2.407276462,209.983897,-2.35629423,0.137556705,-0.000994142,25,R.area,pre,254.9411587,417.3743951
66,6/21/2020,8p,8p,6/21/2020,T1,92.763048,5.6351634,105.824554,2.3763008,53.533538,3.2520515,87.641902,1.9680076,p,default,new,Y,Y,7.085844,0.05398358,53.98358,Y,0.131259246,0020-06-21,394.4295,33.86915,2.801928,54.98614,12.72088,pre,0.442975329,37.9576659,20.25770975,431.4429087,225.69,NA,NA,-0.795569797,0.137556705,-0.000994142,p,new,6/21/2020,7.553484871,2.407276462,209.983897,-0.795569797,0.137556705,-0.000994142,20,R.mass,pre,254.9411587,417.3743951
67,6/21/2020,8p,8p,6/21/2020,T1,92.763048,5.6351634,105.824554,2.3763008,53.533538,3.2520515,87.641902,1.9680076,p,default,new,Y,Y,7.085844,0.05398358,53.98358,Y,0.131259246,0020-06-21,394.4295,33.86915,2.801928,54.98614,12.72088,pre,0.442975329,37.9576659,20.25770975,431.4429087,225.69,NA,NA,-2.35629423,0.137556705,-0.000994142,p,new,6/21/2020,1.586110189,2.407276462,209.983897,-2.35629423,0.137556705,-0.000994142,20,R.area,pre,254.9411587,417.3743951
68,6/21/2020,8p,8p,6/21/2020,T1,92.763048,5.6351634,105.824554,2.3763008,53.533538,3.2520515,87.641902,1.9680076,p,default,new,Y,Y,7.085844,0.05398358,53.98358,Y,0.131259246,0020-06-21,394.4295,33.86915,2.801928,54.98614,12.72088,pre,0.442975329,37.9576659,20.25770975,431.4429087,225.69,NA,NA,-0.795569797,0.137556705,-0.000994142,p,new,6/21/2020,7.553484871,2.407276462,209.983897,-0.795569797,0.137556705,-0.000994142,25,R.mass,pre,254.9411587,417.3743951
69,6/21/2020,9c,9c,6/21/2020,T1,108.614538,2.8449448,184.961193,4.0717632,62.68143,1.641817,153.181376,3.3721577,c,default,new,Y,Y,12.14422,0.1302695,130.2695,Y,0.093223817,0020-06-21,386.5741,34.15515,1.775692,54.98614,17.05339,pre,0.287870623,37.90443831,20.2333308,431.3113431,267.91,NA,NA,-2.12880808,0.207350624,-0.001989635,c,new,6/21/2020,6.119224973,2.940820385,238.444924,-2.12880808,0.207350624,-0.001989635,20,R.mass,pre,262.8759252,642.4182718
70,6/21/2020,9c,9c,6/21/2020,T1,108.614538,2.8449448,184.961193,4.0717632,62.68143,1.641817,153.181376,3.3721577,c,default,new,Y,Y,12.14422,0.1302695,130.2695,Y,0.093223817,0020-06-21,386.5741,34.15515,1.775692,54.98614,17.05339,pre,0.287870623,37.90443831,20.2333308,431.3113431,267.91,NA,NA,-2.12880808,0.207350624,-0.001989635,c,new,6/21/2020,6.119224973,2.940820385,238.444924,-2.12880808,0.207350624,-0.001989635,25,R.mass,pre,262.8759252,642.4182718
71,6/21/2020,9c,9c,6/21/2020,T1,108.614538,2.8449448,184.961193,4.0717632,62.68143,1.641817,153.181376,3.3721577,c,default,new,Y,Y,12.14422,0.1302695,130.2695,Y,0.093223817,0020-06-21,386.5741,34.15515,1.775692,54.98614,17.05339,pre,0.287870623,37.90443831,20.2333308,431.3113431,267.91,NA,NA,-3.562425002,0.207350624,-0.001989635,c,new,6/21/2020,1.459098134,2.940820385,238.444924,-3.562425002,0.207350624,-0.001989635,25,R.area,pre,262.8759252,642.4182718
72,6/21/2020,9c,9c,6/21/2020,T1,108.614538,2.8449448,184.961193,4.0717632,62.68143,1.641817,153.181376,3.3721577,c,default,new,Y,Y,12.14422,0.1302695,130.2695,Y,0.093223817,0020-06-21,386.5741,34.15515,1.775692,54.98614,17.05339,pre,0.287870623,37.90443831,20.2333308,431.3113431,267.91,NA,NA,-3.562425002,0.207350624,-0.001989635,c,new,6/21/2020,1.459098134,2.940820385,238.444924,-3.562425002,0.207350624,-0.001989635,20,R.area,pre,262.8759252,642.4182718
73,7/19/2020,11p,11p,7/18/2020,T2,73.36162,8.4456345,137.338305,13.2816269,42.33698,4.8739736,113.741007,10.9995952,p,default,new,Y,Y,7.747423,0.0743,74.3,Y,0.10427218,0020-07-18,391.9383,31.85737,1.881637,54.98614,10.99838,pre,0.295585077,37.91159927,20.23661062,431.3290542,179.24,NA,NA,-0.382792264,0.103760532,-0.000400724,p,new,7/19/2020,7.10478454,2.309990094,201.171875,-0.382792264,0.103760532,-0.000400724,20,R.mass,pre,210.4517841,565.3921901
74,7/19/2020,11p,11p,7/18/2020,T2,73.36162,8.4456345,137.338305,13.2816269,42.33698,4.8739736,113.741007,10.9995952,p,default,new,Y,Y,7.747423,0.0743,74.3,Y,0.10427218,0020-07-18,391.9383,31.85737,1.881637,54.98614,10.99838,pre,0.295585077,37.91159927,20.23661062,431.3290542,179.24,NA,NA,-1.9863879,0.103760532,-0.000400724,p,new,7/19/2020,1.429282827,2.309990094,201.171875,-1.9863879,0.103760532,-0.000400724,20,R.area,pre,210.4517841,565.3921901
75,7/19/2020,11p,11p,7/18/2020,T2,73.36162,8.4456345,137.338305,13.2816269,42.33698,4.8739736,113.741007,10.9995952,p,default,new,Y,Y,7.747423,0.0743,74.3,Y,0.10427218,0020-07-18,391.9383,31.85737,1.881637,54.98614,10.99838,pre,0.295585077,37.91159927,20.23661062,431.3290542,179.24,NA,NA,-1.9863879,0.103760532,-0.000400724,p,new,7/19/2020,1.429282827,2.309990094,201.171875,-1.9863879,0.103760532,-0.000400724,25,R.area,pre,210.4517841,565.3921901
76,7/19/2020,11p,11p,7/18/2020,T2,73.36162,8.4456345,137.338305,13.2816269,42.33698,4.8739736,113.741007,10.9995952,p,default,new,Y,Y,7.747423,0.0743,74.3,Y,0.10427218,0020-07-18,391.9383,31.85737,1.881637,54.98614,10.99838,pre,0.295585077,37.91159927,20.23661062,431.3290542,179.24,NA,NA,-0.382792264,0.103760532,-0.000400724,p,new,7/19/2020,7.10478454,2.309990094,201.171875,-0.382792264,0.103760532,-0.000400724,25,R.mass,pre,210.4517841,565.3921901
77,7/19/2020,13c,13c,7/18/2020,T2,72.1073246,5.578741,109.4664993,5.917565,41.6131257,3.21949,90.6580959,4.900816,c,default,new,Y,Y,8.28947,0.0846,84.6,Y,0.097984279,0020-07-18,390.0865,31.61629,0.7225869,54.98614,11.48066,pre,0.277962243,37.68931544,20.13480166,430.7776794,176.63,NA,NA,-3.816823733,0.206110525,-0.001832318,c,new,7/19/2020,1.210145857,3.142273091,214.043035,-3.816823733,0.206110525,-0.001832318,25,R.area,pre,194.414762,423.5507869
78,7/19/2020,13c,13c,7/18/2020,T2,72.1073246,5.578741,109.4664993,5.917565,41.6131257,3.21949,90.6580959,4.900816,c,default,new,Y,Y,8.28947,0.0846,84.6,Y,0.097984279,0020-07-18,390.0865,31.61629,0.7225869,54.98614,11.48066,pre,0.277962243,37.68931544,20.13480166,430.7776794,176.63,NA,NA,-2.275245547,0.206110525,-0.001832318,c,new,7/19/2020,5.653750222,3.142273091,214.043035,-2.275245547,0.206110525,-0.001832318,20,R.mass,pre,194.414762,423.5507869
79,7/19/2020,13c,13c,7/18/2020,T2,72.1073246,5.578741,109.4664993,5.917565,41.6131257,3.21949,90.6580959,4.900816,c,default,new,Y,Y,8.28947,0.0846,84.6,Y,0.097984279,0020-07-18,390.0865,31.61629,0.7225869,54.98614,11.48066,pre,0.277962243,37.68931544,20.13480166,430.7776794,176.63,NA,NA,-3.816823733,0.206110525,-0.001832318,c,new,7/19/2020,1.210145857,3.142273091,214.043035,-3.816823733,0.206110525,-0.001832318,20,R.area,pre,194.414762,423.5507869
80,7/19/2020,13c,13c,7/18/2020,T2,72.1073246,5.578741,109.4664993,5.917565,41.6131257,3.21949,90.6580959,4.900816,c,default,new,Y,Y,8.28947,0.0846,84.6,Y,0.097984279,0020-07-18,390.0865,31.61629,0.7225869,54.98614,11.48066,pre,0.277962243,37.68931544,20.13480166,430.7776794,176.63,NA,NA,-2.275245547,0.206110525,-0.001832318,c,new,7/19/2020,5.653750222,3.142273091,214.043035,-2.275245547,0.206110525,-0.001832318,25,R.mass,pre,194.414762,423.5507869
81,7/19/2020,14p,14p,7/18/2020,T2,74.321461,7.8573021,149.53607,19.6870456,42.890901,4.5344477,123.842955,16.3044387,p,default,new,Y,Y,8.609638,0.08732223,87.32223,Y,0.098596176,0020-07-18,391.4784,32.36851,1.073298,54.98614,11.92906,pre,0.278263501,37.80777068,20.18905574,431.0719206,181.68,NA,NA,-1.509667133,0.158234318,-0.001207226,p,new,7/19/2020,5.428562596,2.661074611,240.776699,-1.509667133,0.158234318,-0.001207226,20,R.mass,pre,178.1355969,514.3477567
82,7/19/2020,14p,14p,7/18/2020,T2,74.321461,7.8573021,149.53607,19.6870456,42.890901,4.5344477,123.842955,16.3044387,p,default,new,Y,Y,8.609638,0.08732223,87.32223,Y,0.098596176,0020-07-18,391.4784,32.36851,1.073298,54.98614,11.92906,pre,0.278263501,37.80777068,20.18905574,431.0719206,181.68,NA,NA,-2.933552469,0.158234318,-0.001207226,p,new,7/19/2020,1.307071382,2.661074611,240.776699,-2.933552469,0.158234318,-0.001207226,25,R.area,pre,178.1355969,514.3477567
83,7/19/2020,14p,14p,7/18/2020,T2,74.321461,7.8573021,149.53607,19.6870456,42.890901,4.5344477,123.842955,16.3044387,p,default,new,Y,Y,8.609638,0.08732223,87.32223,Y,0.098596176,0020-07-18,391.4784,32.36851,1.073298,54.98614,11.92906,pre,0.278263501,37.80777068,20.18905574,431.0719206,181.68,NA,NA,-2.933552469,0.158234318,-0.001207226,p,new,7/19/2020,1.307071382,2.661074611,240.776699,-2.933552469,0.158234318,-0.001207226,20,R.area,pre,178.1355969,514.3477567
84,7/19/2020,14p,14p,7/18/2020,T2,74.321461,7.8573021,149.53607,19.6870456,42.890901,4.5344477,123.842955,16.3044387,p,default,new,Y,Y,8.609638,0.08732223,87.32223,Y,0.098596176,0020-07-18,391.4784,32.36851,1.073298,54.98614,11.92906,pre,0.278263501,37.80777068,20.18905574,431.0719206,181.68,NA,NA,-1.509667133,0.158234318,-0.001207226,p,new,7/19/2020,5.428562596,2.661074611,240.776699,-1.509667133,0.158234318,-0.001207226,25,R.mass,pre,178.1355969,514.3477567
85,7/19/2020,15n,15n,7/18/2020,T2,69.667993,1.407168,271.907582,32.4343587,40.205386,0.8120777,225.188731,26.861518,n,default,new,N,Y,5.934506,0.05448027,54.48027,Y,0.108929453,0020-07-18,392.938,32.65316,2.480182,54.98614,9.796808,pre,0.394240859,37.94527291,20.25203359,431.4122931,169.94,NA,NA,-0.4068464,0.127196221,-0.000832805,n,new,7/19/2020,9.512018604,2.352691062,163.888889,-0.4068464,0.127196221,-0.000832805,25,R.mass,pre,245.3209992,1374.032934
86,7/19/2020,15n,15n,7/18/2020,T2,69.667993,1.407168,271.907582,32.4343587,40.205386,0.8120777,225.188731,26.861518,n,default,new,N,Y,5.934506,0.05448027,54.48027,Y,0.108929453,0020-07-18,392.938,32.65316,2.480182,54.98614,9.796808,pre,0.394240859,37.94527291,20.25203359,431.4122931,169.94,NA,NA,-2.215412986,0.127196221,-0.000832805,n,new,7/19/2020,1.558914161,2.352691062,163.888889,-2.215412986,0.127196221,-0.000832805,20,R.area,pre,245.3209992,1374.032934
87,7/19/2020,15n,15n,7/18/2020,T2,69.667993,1.407168,271.907582,32.4343587,40.205386,0.8120777,225.188731,26.861518,n,default,new,N,Y,5.934506,0.05448027,54.48027,Y,0.108929453,0020-07-18,392.938,32.65316,2.480182,54.98614,9.796808,pre,0.394240859,37.94527291,20.25203359,431.4122931,169.94,NA,NA,-2.215412986,0.127196221,-0.000832805,n,new,7/19/2020,1.558914161,2.352691062,163.888889,-2.215412986,0.127196221,-0.000832805,25,R.area,pre,245.3209992,1374.032934
88,7/19/2020,15n,15n,7/18/2020,T2,69.667993,1.407168,271.907582,32.4343587,40.205386,0.8120777,225.188731,26.861518,n,default,new,N,Y,5.934506,0.05448027,54.48027,Y,0.108929453,0020-07-18,392.938,32.65316,2.480182,54.98614,9.796808,pre,0.394240859,37.94527291,20.25203359,431.4122931,169.94,NA,NA,-0.4068464,0.127196221,-0.000832805,n,new,7/19/2020,9.512018604,2.352691062,163.888889,-0.4068464,0.127196221,-0.000832805,20,R.mass,pre,245.3209992,1374.032934
89,7/19/2020,16c,16c,7/18/2020,T2,33.874932,1.6423589,90.84338,4.4172608,19.549217,0.9478051,75.234782,3.6582921,c,default,new,Y,Y,3.837871,0.0404,40.4,Y,0.094996807,0020-07-18,396.9106,31.82532,1.275508,54.98614,4.756769,pre,0.193176923,37.84580896,20.20647778,431.1662069,82.04,NA,NA,-2.08680417,0.119324169,-0.000699456,c,new,7/19/2020,1.582712834,2.324520845,203.649635,-2.08680417,0.119324169,-0.000699456,20,R.area,pre,95.99436306,369.4324421
90,7/19/2020,16c,16c,7/18/2020,T2,33.874932,1.6423589,90.84338,4.4172608,19.549217,0.9478051,75.234782,3.6582921,c,default,new,Y,Y,3.837871,0.0404,40.4,Y,0.094996807,0020-07-18,396.9106,31.82532,1.275508,54.98614,4.756769,pre,0.193176923,37.84580896,20.20647778,431.1662069,82.04,NA,NA,-0.495449933,0.119324169,-0.000699456,c,new,7/19/2020,7.771744026,2.324520845,203.649635,-0.495449933,0.119324169,-0.000699456,25,R.mass,pre,95.99436306,369.4324421
91,7/19/2020,16c,16c,7/18/2020,T2,33.874932,1.6423589,90.84338,4.4172608,19.549217,0.9478051,75.234782,3.6582921,c,default,new,Y,Y,3.837871,0.0404,40.4,Y,0.094996807,0020-07-18,396.9106,31.82532,1.275508,54.98614,4.756769,pre,0.193176923,37.84580896,20.20647778,431.1662069,82.04,NA,NA,-2.08680417,0.119324169,-0.000699456,c,new,7/19/2020,1.582712834,2.324520845,203.649635,-2.08680417,0.119324169,-0.000699456,25,R.area,pre,95.99436306,369.4324421
92,7/19/2020,16c,16c,7/18/2020,T2,33.874932,1.6423589,90.84338,4.4172608,19.549217,0.9478051,75.234782,3.6582921,c,default,new,Y,Y,3.837871,0.0404,40.4,Y,0.094996807,0020-07-18,396.9106,31.82532,1.275508,54.98614,4.756769,pre,0.193176923,37.84580896,20.20647778,431.1662069,82.04,NA,NA,-0.495449933,0.119324169,-0.000699456,c,new,7/19/2020,7.771744026,2.324520845,203.649635,-0.495449933,0.119324169,-0.000699456,20,R.mass,pre,95.99436306,369.4324421
93,7/19/2020,17n,17n,7/18/2020,T2,92.402581,14.4056535,185.395672,54.3931027,53.325499,8.3135014,153.541116,45.0472848,n,default,new,Y,Y,9.287744,0.0818382,81.8382,Y,0.113489104,0020-07-18,390.3706,32.90563,1.829827,54.98614,12.35278,pre,0.248125199,37.90816802,20.23503906,431.3205682,226.39,NA,NA,-0.880942616,0.064538463,-9.29E-05,n,new,7/19/2020,1.962978952,1.820188408,196.977661,-0.880942616,0.064538463,-9.29E-05,25,R.area,pre,270.7185106,779.4849183
94,7/19/2020,17n,17n,7/18/2020,T2,92.402581,14.4056535,185.395672,54.3931027,53.325499,8.3135014,153.541116,45.0472848,n,default,new,Y,Y,9.287744,0.0818382,81.8382,Y,0.113489104,0020-07-18,390.3706,32.90563,1.829827,54.98614,12.35278,pre,0.248125199,37.90816802,20.23503906,431.3205682,226.39,NA,NA,0.743722336,0.064538463,-9.29E-05,n,new,7/19/2020,9.96549021,1.820188408,196.977661,0.743722336,0.064538463,-9.29E-05,25,R.mass,pre,270.7185106,779.4849183
95,7/19/2020,17n,17n,7/18/2020,T2,92.402581,14.4056535,185.395672,54.3931027,53.325499,8.3135014,153.541116,45.0472848,n,default,new,Y,Y,9.287744,0.0818382,81.8382,Y,0.113489104,0020-07-18,390.3706,32.90563,1.829827,54.98614,12.35278,pre,0.248125199,37.90816802,20.23503906,431.3205682,226.39,NA,NA,0.743722336,0.064538463,-9.29E-05,n,new,7/19/2020,9.96549021,1.820188408,196.977661,0.743722336,0.064538463,-9.29E-05,20,R.mass,pre,270.7185106,779.4849183
96,7/19/2020,17n,17n,7/18/2020,T2,92.402581,14.4056535,185.395672,54.3931027,53.325499,8.3135014,153.541116,45.0472848,n,default,new,Y,Y,9.287744,0.0818382,81.8382,Y,0.113489104,0020-07-18,390.3706,32.90563,1.829827,54.98614,12.35278,pre,0.248125199,37.90816802,20.23503906,431.3205682,226.39,NA,NA,-0.880942616,0.064538463,-9.29E-05,n,new,7/19/2020,1.962978952,1.820188408,196.977661,-0.880942616,0.064538463,-9.29E-05,20,R.area,pre,270.7185106,779.4849183
97,7/19/2020,18c,18c,7/18/2020,T2,90.208894,9.4203972,281.32269,105.5451576,52.059553,5.4365081,232.986862,87.4112014,c,default,new,N,Y,10.28494,0.1098443,109.8443,Y,0.093631986,0020-07-18,389.0023,32.1179,1.266152,54.98614,14.43061,pre,0.287283074,37.84449728,20.20587701,431.1629573,221.5,NA,NA,-2.270654691,0.124009364,-0.000733556,c,new,7/19/2020,1.44933779,2.394837822,222.088353,-2.270654691,0.124009364,-0.000733556,25,R.area,pre,234.4091993,1049.072853
98,7/19/2020,18c,18c,7/18/2020,T2,90.208894,9.4203972,281.32269,105.5451576,52.059553,5.4365081,232.986862,87.4112014,c,default,new,N,Y,10.28494,0.1098443,109.8443,Y,0.093631986,0020-07-18,389.0023,32.1179,1.266152,54.98614,14.43061,pre,0.287283074,37.84449728,20.20587701,431.1629573,221.5,NA,NA,-0.765974701,0.124009364,-0.000733556,c,new,7/19/2020,6.525951364,2.394837822,222.088353,-0.765974701,0.124009364,-0.000733556,25,R.mass,pre,234.4091993,1049.072853
99,7/19/2020,18c,18c,7/18/2020,T2,90.208894,9.4203972,281.32269,105.5451576,52.059553,5.4365081,232.986862,87.4112014,c,default,new,N,Y,10.28494,0.1098443,109.8443,Y,0.093631986,0020-07-18,389.0023,32.1179,1.266152,54.98614,14.43061,pre,0.287283074,37.84449728,20.20587701,431.1629573,221.5,NA,NA,-2.270654691,0.124009364,-0.000733556,c,new,7/19/2020,1.44933779,2.394837822,222.088353,-2.270654691,0.124009364,-0.000733556,20,R.area,pre,234.4091993,1049.072853
100,7/19/2020,18c,18c,7/18/2020,T2,90.208894,9.4203972,281.32269,105.5451576,52.059553,5.4365081,232.986862,87.4112014,c,default,new,N,Y,10.28494,0.1098443,109.8443,Y,0.093631986,0020-07-18,389.0023,32.1179,1.266152,54.98614,14.43061,pre,0.287283074,37.84449728,20.20587701,431.1629573,221.5,NA,NA,-0.765974701,0.124009364,-0.000733556,c,new,7/19/2020,6.525951364,2.394837822,222.088353,-0.765974701,0.124009364,-0.000733556,20,R.mass,pre,234.4091993,1049.072853
101,7/19/2020,19p,19p,7/18/2020,T2,94.941694,14.7655595,496.837248,665.9874309,54.790901,8.5212078,411.478173,551.5804447,p,default,new,N,Y,9.346668,0.09107993,91.07993,Y,0.1026205,0020-07-18,391.3439,32.83328,2.131197,54.98614,13.8459,pre,0.324950491,37.92819552,20.24421192,431.3700884,232.22,NA,NA,-2.382559634,0.143110145,-0.001121221,p,new,7/19/2020,1.639564489,2.388082592,228.875969,-2.382559634,0.143110145,-0.001121221,20,R.area,pre,239.3912355,1797.821653
102,7/19/2020,19p,19p,7/18/2020,T2,94.941694,14.7655595,496.837248,665.9874309,54.790901,8.5212078,411.478173,551.5804447,p,default,new,N,Y,9.346668,0.09107993,91.07993,Y,0.1026205,0020-07-18,391.3439,32.83328,2.131197,54.98614,13.8459,pre,0.324950491,37.92819552,20.24421192,431.3700884,232.22,NA,NA,-2.382559634,0.143110145,-0.001121221,p,new,7/19/2020,1.639564489,2.388082592,228.875969,-2.382559634,0.143110145,-0.001121221,25,R.area,pre,239.3912355,1797.821653
103,7/19/2020,19p,19p,7/18/2020,T2,94.941694,14.7655595,496.837248,665.9874309,54.790901,8.5212078,411.478173,551.5804447,p,default,new,N,Y,9.346668,0.09107993,91.07993,Y,0.1026205,0020-07-18,391.3439,32.83328,2.131197,54.98614,13.8459,pre,0.324950491,37.92819552,20.24421192,431.3700884,232.22,NA,NA,-0.907984592,0.143110145,-0.001121221,p,new,7/19/2020,7.163550179,2.388082592,228.875969,-0.907984592,0.143110145,-0.001121221,20,R.mass,pre,239.3912355,1797.821653
